city_name,population,country_code,timezone,latitude,longitude
Gujranwala,1384471,PK,Asia/Karachi,32.15567,74.18705
Gujrat,301506,PK,Asia/Karachi,32.5742,74.07542
Guli,536000,CN,Asia/Shanghai,28.88162,120.03308
Gulin,116527,CN,Asia/Shanghai,28.04223,105.81038
Gulu,177400,UG,Africa/Kampala,2.77457,32.29899
Gumi,427770,KR,Asia/Seoul,36.1136,128.336
Guna,153689,IN,Asia/Kolkata,24.64691,77.3113
Gunan,208010,CN,Asia/Shanghai,29.0231,106.648
Gunpo,286485,KR,Asia/Seoul,37.3675,126.94694
Gunsan,243406,KR,Asia/Seoul,35.97861,126.71139
Guntakal,126270,IN,Asia/Kolkata,15.17112,77.36244
Guntur,670073,IN,Asia/Kolkata,16.29974,80.45729
Gunungsitoli,136707,ID,Asia/Jakarta,1.2888,97.6143
Guri-si,195236,KR,Asia/Seoul,37.5986,127.1394
Gurugram,886519,IN,Asia/Kolkata,28.4601,77.02635
Gurúè,168971,MZ,Africa/Maputo,-15.46694,36.97778
Gusau,226857,NG,Africa/Lagos,12.17024,6.66412
Gustavo Adolfo Madero,1185772,MX,America/Mexico_City,19.49392,-99.11075
Guwahati,962334,IN,Asia/Kolkata,26.1844,91.7458
Guyong,155391,PH,Asia/Manila,14.8361,120.97844
Guyuan,411854,CN,Asia/Shanghai,36.00667,106.28083
Guédiawaye,329659,SN,Africa/Dakar,14.77446,-17.40212
Gwalior,882458,IN,Asia/Kolkata,26.22983,78.17337
Gwangju,1490092,KR,Asia/Seoul,35.15472,126.91556
Gwangmyeong,357545,KR,Asia/Seoul,37.47722,126.86639
Gweru,159050,ZW,Africa/Harare,-19.45,29.81667
Gyeongju,155237,KR,Asia/Seoul,35.84278,129.21167
Gyeongsan-si,129903,KR,Asia/Seoul,35.82333,128.73778
Gyumri,113564,AM,Asia/Yerevan,40.7942,43.84528
Gyānpur,200000,IN,Asia/Kolkata,25.33268,82.46637
Győr,129301,HU,Europe/Budapest,47.68333,17.63512
Gómez Palacio,257352,MX,America/Monterrey,25.56985,-103.49588
Göteborg,587549,SE,Europe/Stockholm,57.70716,11.96679
Göttingen,122149,DE,Europe/Berlin,51.53443,9.93228
Gāndhīdhām,247992,IN,Asia/Kolkata,23.08333,70.13333
Ha'il,605930,SA,Asia/Riyadh,27.52188,41.69073
Haarlem,147590,NL,Europe/Amsterdam,52.38084,4.63683
Habikino,109479,JP,Asia/Tokyo,34.55276,135.59097
Hachinohe,239046,JP,Asia/Tokyo,40.5,141.5
Hachiōji,579355,JP,Asia/Tokyo,35.65583,139.32389
Hadano,163787,JP,Asia/Tokyo,35.37111,139.22361
Hadejia,110753,NG,Africa/Lagos,12.45347,10.04115
Haeju,222396,KP,Asia/Pyongyang,38.04056,125.71472
Hafar Al-Batin,271642,SA,Asia/Riyadh,28.43279,45.97077
Hafizabad,153656,PK,Asia/Karachi,32.07095,73.68802
Hagen,198972,DE,Europe/Berlin,51.36081,7.47168
Hagonoy,123531,PH,Asia/Manila,14.83413,120.73271
Haicheng,191651,CN,Asia/Shanghai,40.85158,122.74754
Haifa,285316,IL,Asia/Jerusalem,32.81841,34.9885
Haikou,112644,CN,Asia/Shanghai,24.77985,102.57548
Haikou,2873358,CN,Asia/Shanghai,20.03421,110.34651
Hailar,211066,CN,Asia/Shanghai,49.2,119.7
Hailun,109881,CN,Asia/Shanghai,47.44663,126.92475
Haimen,125427,CN,Asia/Shanghai,23.19346,116.61219
Haiphong,841520,VN,Asia/Bangkok,20.86481,106.68345
Hakodate,275730,JP,Asia/Tokyo,41.77583,140.73667
Haldia,170695,IN,Asia/Kolkata,22.06046,88.10975
Haldwani,139497,IN,Asia/Kolkata,29.22254,79.5286
Halifax,439819,CA,America/Halifax,44.64269,-63.57688
Halle (Saale),237865,DE,Europe/Berlin,51.48158,11.97947
Hamadān,528256,IR,Asia/Tehran,34.79922,48.51456
Hamamatsu,791707,JP,Asia/Tokyo,34.7,137.73333
Hamburg,1845229,DE,Europe/Berlin,53.55073,9.99302
Hamburg-Mitte,301231,DE,Europe/Berlin,53.55,10.01667
Hamburg-Nord,315514,DE,Europe/Berlin,53.58935,9.984
Hamhŭng,559056,KP,Asia/Pyongyang,39.91833,127.53639
Hami,246373,CN,Asia/Urumqi,42.83393,93.50601
Hamilton,519949,CA,America/Toronto,43.25011,-79.84963
Hamilton,178500,NZ,Pacific/Auckland,-37.78333,175.28333
Hamm,178967,DE,Europe/Berlin,51.68033,7.82089
Hammanskraal,112950,ZA,Africa/Johannesburg,-25.40892,28.287
Hampton,136454,US,America/New_York,37.02987,-76.34522
Hanam,254415,KR,Asia/Seoul,37.54,127.20556
Handa,117884,JP,Asia/Tokyo,34.88333,136.93333
Handan,1358318,CN,Asia/Shanghai,36.60999,114.48764
Handeni,108968,TZ,Africa/Dar_es_Salaam,-5.43333,38.01667
Hanfeng,196528,CN,Asia/Shanghai,31.16946,108.4031
Hangu,208369,CN,Asia/Shanghai,39.24889,117.78917
Hangzhou,9236032,CN,Asia/Shanghai,30.29365,120.16142
Hanjia,108430,CN,Asia/Shanghai,29.29524,108.16132
Hannover,515140,DE,Europe/Berlin,52.37052,9.73322
Hanoi,8053663,VN,Asia/Bangkok,21.0245,105.84117
Hanumāngarh,155687,IN,Asia/Kolkata,29.58182,74.32938
Hanzhong,1006557,CN,Asia/Shanghai,33.07507,107.02214
Harar,157000,ET,Africa/Addis_Ababa,9.31387,42.11815
Harare,1542813,ZW,Africa/Harare,-17.82772,31.05337
Harbin,5242897,CN,Asia/Shanghai,45.75,126.65
Harburg,169221,DE,Europe/Berlin,53.46057,9.98388
Hardoī,122635,IN,Asia/Kolkata,27.39491,80.13165
Hargeysa,477876,SO,Africa/Mogadishu,9.56,44.065
Haridwar,186079,IN,Asia/Kolkata,29.94791,78.16025
Harlem,116345,US,America/New_York,40.80788,-73.94542
Harrow,149246,GB,Europe/London,51.57835,-0.33208
Hartford,121054,US,America/New_York,41.76371,-72.68509
Hashtsāl,176877,IN,Asia/Kolkata,28.63406,77.05771
Hassan,128531,IN,Asia/Kolkata,13.00715,76.0962
Hastings,133422,GB,Europe/London,50.85568,0.58009
Hat Yai,191696,TH,Asia/Bangkok,7.00836,100.47668
Hatsukaichi,114173,JP,Asia/Tokyo,34.35,132.33333
Havana,2163824,CU,America/Havana,23.13302,-82.38304
Hayward,158289,US,America/Los_Angeles,37.66882,-122.0808
Hazāribāgh,153595,IN,Asia/Kolkata,23.99241,85.36162
Hebi,634721,CN,Asia/Shanghai,35.89917,114.1925
Hebron,160470,PS,Asia/Hebron,31.52935,35.0938
Hechi,330131,CN,Asia/Shanghai,24.69285,108.08376
Hechuan,377213,CN,Asia/Shanghai,29.99228,106.26461
Hedong,101825,CN,Asia/Shanghai,23.9196,115.7801
Hefei,5050000,CN,Asia/Shanghai,31.86389,117.28083
Hegang,743307,CN,Asia/Shanghai,47.34727,130.29033
Heidelberg,143345,DE,Europe/Berlin,49.40768,8.69079
Heihe,223832,CN,Asia/Shanghai,50.24413,127.49016
Heilbronn,120733,DE,Europe/Berlin,49.13995,9.22054
Hejiang,137437,CN,Asia/Shanghai,28.81161,105.83359
Helsingborg,104250,SE,Europe/Stockholm,56.04673,12.69437
Helsinki,658864,FI,Europe/Helsinki,60.16952,24.93545
Henderson,285667,US,America/Los_Angeles,36.0397,-114.98194
Hengelo,102773,NL,Europe/Amsterdam,52.26583,6.79306
Hengshan,164844,CN,Asia/Shanghai,45.20837,130.89808
Hengshui,522147,CN,Asia/Shanghai,37.73908,115.68348
Hengyang,1075516,CN,Asia/Shanghai,26.88946,112.61888
Hepo,131238,CN,Asia/Shanghai,23.43077,115.82991
Hepu,192813,CN,Asia/Shanghai,21.65921,109.20011
Hermosillo,812229,MX,America/Hermosillo,29.1026,-110.97732
Herne,172108,DE,Europe/Berlin,51.5388,7.22572
Heroica Guaymas,113082,MX,America/Hermosillo,27.91928,-110.89755
Heroica Matamoros,449815,MX,America/Matamoros,25.87972,-97.50417
Herāt,574300,AF,Asia/Kabul,34.34817,62.19967
Heshan,1249807,CN,Asia/Shanghai,28.56938,112.34733
Hetauda,195951,NP,Asia/Kathmandu,27.42839,85.03219
Heyuan,463907,CN,Asia/Shanghai,23.73333,114.68333
Heze,1346717,CN,Asia/Shanghai,35.23929,115.47358
Hezhou,1005490,CN,Asia/Shanghai,24.40357,111.56675
Hialeah,237069,US,America/New_York,25.8576,-80.27811
Higashihiroshima,196608,JP,Asia/Tokyo,34.40861,132.73682
Higashikurume,117020,JP,Asia/Tokyo,35.75202,139.51169
Higashimurayama,151815,JP,Asia/Tokyo,35.75459,139.46852
Higashiosaka,493940,JP,Asia/Tokyo,34.66667,135.58333
High Point,110268,US,America/New_York,35.95569,-80.00532
High Wycombe,133204,GB,Europe/London,51.62907,-0.74934
Hikone,113647,JP,Asia/Tokyo,35.25,136.25
Hildesheim,103052,DE,Europe/Berlin,52.15077,9.95112
Hillsboro,102347,US,America/Los_Angeles,45.52289,-122.98983
Himeji,530495,JP,Asia/Tokyo,34.81667,134.7
Hindupur,151677,IN,Asia/Kolkata,13.82807,77.49143
Hino,190435,JP,Asia/Tokyo,35.67306,139.40028
Hinthada,134947,MM,Asia/Yangon,17.64944,95.45705
Hirakata,406331,JP,Asia/Tokyo,34.81352,135.64914
Hiratsuka,258422,JP,Asia/Tokyo,35.32785,139.33735
Hirosaki,168739,JP,Asia/Tokyo,40.59306,140.4725
Hiroshima,1200754,JP,Asia/Tokyo,34.4,132.45
Hisar,307024,IN,Asia/Kolkata,29.15394,75.72294
Hitachi,174508,JP,Asia/Tokyo,36.6,140.65
Hitachi-Naka,156581,JP,Asia/Tokyo,36.39659,140.53479
Ho,130701,GH,Africa/Accra,6.60084,0.4713
Ho Chi Minh City,8993082,VN,Asia/Ho_Chi_Minh,10.82302,106.62965
Hobart,247086,AU,Australia/Hobart,-42.87936,147.32941
Hohhot,2350000,CN,Asia/Shanghai,40.81056,111.65222
Hoima,122700,UG,Africa/Kampala,1.43314,31.35241
Holguín,319102,CU,America/Havana,20.88722,-76.26306
Hollywood,149728,US,America/New_York,26.0112,-80.14949
Hollywood,167664,US,America/Los_Angeles,34.09834,-118.32674
Homs,775404,SY,Asia/Damascus,34.72682,36.72339
Homyel',501102,BY,Europe/Minsk,52.4345,30.9754
Honchō,644668,JP,Asia/Tokyo,35.70129,139.98648
Hong Kong,7491609,HK,Asia/Hong_Kong,22.27832,114.17469
Hong Kong Island,1195529,HK,Asia/Hong_Kong,22.26302,114.18419
Honggang,147977,CN,Asia/Shanghai,46.3974,124.88447
Honmachi,123067,JP,Asia/Tokyo,32.50439,130.59952
Honolulu,371657,US,Pacific/Honolulu,21.30694,-157.85833
Hoofddorp,132734,NL,Europe/Amsterdam,52.3025,4.68889
Horlivka,239828,UA,Europe/Kyiv,48.33576,38.05325
Horta-Guinardó,168092,ES,Europe/Madrid,41.41849,2.1677
Hortaleza,161661,ES,Europe/Madrid,40.47444,-3.6411
Hortolândia,234259,BR,America/Sao_Paulo,-22.85833,-47.22
Hosa'ina,188200,ET,Africa/Addis_Ababa,7.54978,37.85374
Hoshiārpur,158142,IN,Asia/Kolkata,31.53723,75.91269
Hospet,197846,IN,Asia/Kolkata,15.26954,76.3871
Hosūr,229528,IN,Asia/Kolkata,12.73647,77.83264
Hotan,408894,CN,Asia/Urumqi,37.1075,79.93548
Hougang New Town,227560,SG,Asia/Singapore,1.35667,103.89083
Houston,2304580,US,America/Chicago,29.76328,-95.36327
Howrah,1027672,IN,Asia/Kolkata,22.57688,88.31857
Hoàn Kiếm,135618,VN,Asia/Bangkok,21.02857,105.85064
Hrodna,361115,BY,Europe/Minsk,53.6884,23.8258
Hsinchu,404109,TW,Asia/Taipei,24.80361,120.96861
Huacheng,101165,CN,Asia/Shanghai,24.06703,115.61309
Huadian,139047,CN,Asia/Shanghai,42.96333,126.74778
Huai'an,2494013,CN,Asia/Shanghai,33.58861,119.01917
Huaibei,1113321,CN,Asia/Shanghai,33.97444,116.79167
Huaihua,552622,CN,Asia/Shanghai,27.56337,110.00404
Huainan,1666826,CN,Asia/Shanghai,32.62639,116.99694
Hualien City,350468,TW,Asia/Taipei,23.97694,121.60444
Huambo,595304,AO,Africa/Luanda,-12.77611,15.73917
Huancayo,456250,PE,America/Lima,-12.06513,-75.20486
Huanggang,225956,CN,Asia/Shanghai,23.67704,116.99961
Huanggang,366769,CN,Asia/Shanghai,30.45143,114.87035
Huangshan,460786,CN,Asia/Shanghai,29.71139,118.3125
Huangshi,688090,CN,Asia/Shanghai,30.24706,115.04814
Huangzhou,122563,CN,Asia/Shanghai,30.45,114.8
Huaraz,118836,PE,America/Lima,-9.52779,-77.52778
Huayin,242488,CN,Asia/Shanghai,34.56528,110.06639
Hubli,840214,IN,Asia/Kolkata,15.34776,75.13378
Huddersfield,149017,GB,Europe/London,53.64904,-1.78416
Huelva,144258,ES,Europe/Madrid,37.26638,-6.94004
Hugli,177005,IN,Asia/Kolkata,22.90877,88.39674
Huicheng,125919,CN,Asia/Shanghai,23.03845,116.28988
Huixing,186972,CN,Asia/Shanghai,29.68403,106.61486
Huixquilucan,124846,MX,America/Mexico_City,19.35985,-99.35016
Huizhou,2900113,CN,Asia/Shanghai,23.11147,114.41523
Hulan,109104,CN,Asia/Shanghai,45.89326,126.57836
Hulan Ergi,265344,CN,Asia/Shanghai,47.20417,123.63333
Hulunbuir,349400,CN,Asia/Shanghai,49.21141,119.75582
Humen,191891,CN,Asia/Shanghai,22.81899,113.67306
Huntington Beach,201899,US,America/Los_Angeles,33.6603,-117.99923
Huntsville,215006,US,America/Chicago,34.7304,-86.58594
Huocheng,360000,CN,Asia/Urumqi,44.05305,80.87173
Hurghada,207132,EG,Africa/Cairo,27.25738,33.81291
Huyện Lâm Hà,144707,VN,Asia/Ho_Chi_Minh,11.81554,108.21444
Huzhou,1015937,CN,Asia/Shanghai,30.8703,120.0933
Huánuco,196627,PE,America/Lima,-9.93062,-76.24223
Huế,351456,VN,Asia/Bangkok,16.4619,107.59546
Hwado,106358,KR,Asia/Seoul,37.6525,127.3075
Hwaseong-si,640890,KR,Asia/Seoul,37.20682,126.8169
Hyderabad,1386330,PK,Asia/Karachi,25.39689,68.37718
Hyderābād,6809970,IN,Asia/Kolkata,17.38405,78.45636
Hyesan,192680,KP,Asia/Pyongyang,41.40167,128.17778
Hòa Bình,105260,VN,Asia/Bangkok,20.81717,105.33759
Hābra,139297,IN,Asia/Kolkata,22.84202,88.65606
Hājīpur,147688,IN,Asia/Kolkata,25.68544,85.20981
Hālīsahar,128172,IN,Asia/Kolkata,22.93218,88.41859
Hāpur,242920,IN,Asia/Kolkata,28.72985,77.78068
Hāthazāri,498179,BD,Asia/Dhaka,22.50515,91.81339
Hāthras,126882,IN,Asia/Kolkata,27.59551,78.05201
Hōfu,116925,JP,Asia/Tokyo,34.05,131.56667
Hŭngnam,346082,KP,Asia/Pyongyang,39.84198,127.63206
H̱olon,196282,IL,Asia/Jerusalem,32.01034,34.77918
Hạ Long,148066,VN,Asia/Bangkok,20.95045,107.07336
Iaşi,378954,RO,Europe/Bucharest,47.16667,27.6
Ibadan,3649000,NG,Africa/Lagos,7.37756,3.90591
Ibagué,529635,CO,America/Bogota,4.43889,-75.23222
Ibanda,117700,UG,Africa/Kampala,-0.13398,30.49616
Ibaraki,287730,JP,Asia/Tokyo,34.81641,135.56828
Ibarra,221149,EC,America/Guayaquil,0.35171,-78.12233
Ibb,234837,YE,Asia/Aden,13.96667,44.18333
Ibirité,141374,BR,America/Sao_Paulo,-20.02194,-44.05889
Ica,282407,PE,America/Lima,-14.06777,-75.72861
Ichalkaranji,274383,IN,Asia/Kolkata,16.69117,74.46054
Icheon-si,196230,KR,Asia/Seoul,37.27917,127.4425
Ichihara,283531,JP,Asia/Tokyo,35.51667,140.08333
Ichikawa,496676,JP,Asia/Tokyo,35.73413,139.9065
Ichinomiya,380073,JP,Asia/Tokyo,35.3,136.8
Ichinoseki,114476,JP,Asia/Tokyo,38.91667,141.13333
Idkū,177152,EG,Africa/Cairo,31.3073,30.2981
Idlib,128840,SY,Asia/Damascus,35.93062,36.63393
Ifakara,205843,TZ,Africa/Dar_es_Salaam,-8.13333,36.68333
Igboho,136764,NG,Africa/Lagos,8.83784,3.75628
Iguala de la Independencia,118468,MX,America/Mexico_City,18.34536,-99.5413
Iguatemi,149700,BR,America/Sao_Paulo,-23.61277,-46.42667
Iida,101536,JP,Asia/Tokyo,35.51965,137.82074
Iizuka,126364,JP,Asia/Tokyo,33.63654,130.68678
Ijebu Ode,360000,NG,Africa/Lagos,6.81944,3.91731
Ijebu-Igbo,109261,NG,Africa/Lagos,6.97198,3.99938
Ijero-Ekiti,167632,NG,Africa/Lagos,7.81514,5.06716
Ijok,100899,MY,Asia/Kuala_Lumpur,3.31667,101.4
Ikare,465000,NG,Africa/Lagos,7.52591,5.75342
Ikeda,104993,JP,Asia/Tokyo,34.82208,135.4298
Ikeja,313196,NG,Africa/Lagos,6.59651,3.34205
Ikere-Ekiti,103054,NG,Africa/Lagos,7.49748,5.23041
Ikire,222160,NG,Africa/Lagos,7.36983,4.1863
Ikirun,134240,NG,Africa/Lagos,7.91283,4.66741
Ikoma,120741,JP,Asia/Tokyo,34.68333,135.7
Ikot Ekpene,254806,NG,Africa/Lagos,5.18194,7.71481
Iksan,307000,KR,Asia/Seoul,35.94389,126.95444
Ila Orangun,179192,NG,Africa/Lagos,8.01714,4.90421
Ile-Ife,560000,NG,Africa/Lagos,7.4824,4.56032
Ilebo,117245,CD,Africa/Lubumbashi,-4.33111,20.58638
Ilesa,325000,NG,Africa/Lagos,7.62789,4.74161
Ilford,168168,GB,Europe/London,51.55765,0.07278
Ilhéus,155499,BR,America/Bahia,-14.79364,-39.03949
Iligan,342618,PH,Asia/Manila,8.2289,124.24344
Iligan City,312323,PH,Asia/Manila,8.25,124.4
Ilobu,118089,NG,Africa/Lagos,7.83879,4.48672
Iloilo,387681,PH,Asia/Manila,10.69694,122.56444
Ilorin,1080000,NG,Africa/Lagos,8.49664,4.54214
Imabari,170986,JP,Asia/Tokyo,34.07001,133.00023
Imperatriz,218106,BR,America/Fortaleza,-5.52639,-47.49167
Imphāl,223523,IN,Asia/Kolkata,24.80805,93.9442
Imus,216099,PH,Asia/Manila,14.42972,120.93667
Inazawa,134751,JP,Asia/Tokyo,35.25,136.78333
Incheon,2954955,KR,Asia/Seoul,37.45646,126.70515
Inda Silasē,100100,ET,Africa/Addis_Ababa,14.10307,38.28289
Indaiatuba,256223,BR,America/Sao_Paulo,-23.08842,-47.2119
Independence,117255,US,America/Chicago,39.09112,-94.41551
Indianapolis,887642,US,America/Indiana/Indianapolis,39.76838,-86.15804
Indore,1837041,IN,Asia/Kolkata,22.71792,75.8333
Indramayu,123263,ID,Asia/Jakarta,-6.32639,108.32
Inezgane,142320,MA,Africa/Casablanca,30.35535,-9.53639
Inglewood,111666,US,America/Los_Angeles,33.96168,-118.35313
Ingolstadt,120658,DE,Europe/Berlin,48.76508,11.42372
Inisa,164161,NG,Africa/Lagos,7.84855,4.32981
Inkisi,115317,CD,Africa/Kinshasa,-5.13122,15.0541
Innsbruck,132493,AT,Europe/Vienna,47.26266,11.39454
International City,120000,AE,Asia/Dubai,25.16383,55.40987
Inzai,105463,JP,Asia/Tokyo,35.83479,140.16361
Ipatinga,228746,BR,America/Sao_Paulo,-19.46833,-42.53667
Ipiranga,116271,BR,America/Sao_Paulo,-23.59957,-46.61599
Ipoh,840000,MY,Asia/Kuala_Lumpur,4.5841,101.0829
Ipswich,178835,GB,Europe/London,52.05917,1.15545
Iquique,191468,CL,America/Santiago,-20.21326,-70.15027
Iquitos,377609,PE,America/Lima,-3.74912,-73.25383
Iranshahr,131232,IR,Asia/Tehran,27.20245,60.68476
Irapuato,380941,MX,America/Mexico_City,20.67675,-101.35628
Irbid,569068,JO,Asia/Amman,32.55556,35.85
Irewe,139494,NG,Africa/Lagos,6.41692,3.14058
Iriga City,114457,PH,Asia/Manila,13.4324,123.4115
Iringa,202490,TZ,Africa/Dar_es_Salaam,-7.76667,35.7
Irkutsk,623869,RU,Asia/Irkutsk,52.29778,104.29639
Ironville,288649,US,America/New_York,38.45647,-82.69238
Iruma,147166,JP,Asia/Tokyo,35.818,139.368
Irvine,256927,US,America/Los_Angeles,33.66946,-117.82311
Irving,236607,US,America/Chicago,32.81402,-96.94889
Irákleion,137154,GR,Europe/Athens,35.32787,25.14341
Isahaya,135546,JP,Asia/Tokyo,32.84111,130.04306
Ise,123533,JP,Asia/Tokyo,34.48333,136.7
Ise-Ekiti,190063,NG,Africa/Lagos,7.46478,5.42333
Isehara,103401,JP,Asia/Tokyo,35.39932,139.31019
Isesaki,211850,JP,Asia/Tokyo,36.31667,139.2
Iseyin,365300,NG,Africa/Lagos,7.97022,3.59626
Isfahan,1547164,IR,Asia/Tehran,32.65246,51.67462
Isfara,274000,TJ,Asia/Dushanbe,40.12649,70.62526
Ishinomaki,140151,JP,Asia/Tokyo,38.41667,141.3
Isiro,255409,CD,Africa/Lubumbashi,2.77391,27.61603
Iskandar Puteri,575977,MY,Asia/Kuala_Lumpur,1.39324,103.62322
Islamabad,601600,PK,Asia/Karachi,33.72148,73.04329
Islington,319143,GB,Europe/London,51.53622,-0.10304
Ismailia,429465,EG,Africa/Cairo,30.60427,32.27225
Isparta,172334,TR,Europe/Istanbul,37.76444,30.55222
Istanbul,14804116,TR,Europe/Istanbul,41.01384,28.94966
Istaravshan,273500,TJ,Asia/Dushanbe,39.9142,69.00328
Itabashi,584483,JP,Asia/Tokyo,35.74893,139.71497
Itaboraí,182498,BR,America/Sao_Paulo,-22.74444,-42.85944
Itabuna,205660,BR,America/Bahia,-14.78556,-39.28028
Itaguaí,100752,BR,America/Sao_Paulo,-22.85222,-43.77528
Itagüí,281853,CO,America/Bogota,6.18461,-75.59913
Itaim Bibi,101452,BR,America/Sao_Paulo,-23.58581,-46.68241
Itaim Paulista,205295,BR,America/Sao_Paulo,-23.50308,-46.38566
Itajaí,155716,BR,America/Sao_Paulo,-26.90778,-48.66194
Itami,198138,JP,Asia/Tokyo,34.78427,135.40126
Itanhaém,103102,BR,America/Sao_Paulo,-24.18306,-46.78889
Itapecerica da Serra,151605,BR,America/Sao_Paulo,-23.71694,-46.84917
Itapetininga,126243,BR,America/Sao_Paulo,-23.59167,-48.05306
Itapevi,240961,BR,America/Sao_Paulo,-23.54889,-46.93417
Itaquaquecetuba,336679,BR,America/Sao_Paulo,-23.48611,-46.34833
Itaquera,210960,BR,America/Sao_Paulo,-23.53194,-46.44417
Itatiba,122581,BR,America/Sao_Paulo,-23.00583,-46.83889
Itu,137586,BR,America/Sao_Paulo,-23.26417,-47.29917
Itārsi,100574,IN,Asia/Kolkata,22.61477,77.76222
Ivano-Frankivsk,238196,UA,Europe/Kyiv,48.92312,24.71248
Ivanovo,406113,RU,Europe/Moscow,56.99719,40.97139
Ivanovskoye,128000,RU,Europe/Moscow,55.76667,37.83333
Ivory Park,184383,ZA,Africa/Johannesburg,-25.9957,28.1971
Iwaki,357309,JP,Asia/Tokyo,37.05,140.88333
Iwakuni,129125,JP,Asia/Tokyo,34.16297,132.22
Iwata,166672,JP,Asia/Tokyo,34.7,137.85
Iwatsuki,108833,JP,Asia/Tokyo,35.96474,139.69644
Iwo,250443,NG,Africa/Lagos,7.63527,4.18156
Ixtapaluca,322271,MX,America/Mexico_City,19.31556,-98.88284
Izhevsk,648213,RU,Europe/Samara,56.84976,53.20448
Izmaylovo,104000,RU,Europe/Moscow,55.78677,37.80165
Iztacalco,384326,MX,America/Mexico_City,19.39528,-99.09778
Iztapalapa,1815786,MX,America/Mexico_City,19.35529,-99.06224
Izumi,184615,JP,Asia/Tokyo,34.48333,135.43333
Izumisano,100131,JP,Asia/Tokyo,34.41667,135.31667
Izumo,172775,JP,Asia/Tokyo,35.36667,132.76667
Iğdır,101700,TR,Europe/Istanbul,39.92371,44.045
Jabalpur,1030168,IN,Asia/Kolkata,23.16697,79.95006
Jabaquara,214958,BR,America/Sao_Paulo,-23.65055,-46.64591
Jaboatão,702621,BR,America/Recife,-8.18028,-35.00139
Jaboatão dos Guararapes,630008,BR,America/Recife,-8.11278,-35.01472
Jabālyā,168568,PS,Asia/Gaza,31.5272,34.48347
Jacareí,213110,BR,America/Sao_Paulo,-23.30528,-45.96583
Jackson,170674,US,America/Chicago,32.29876,-90.18481
Jacksonville,954614,US,America/New_York,30.33218,-81.65565
Jacmel,137966,HT,America/Port-au-Prince,18.23427,-72.53539
Jacobabad,170588,PK,Asia/Karachi,28.28187,68.43761
Jaffa,100000,IL,Asia/Jerusalem,32.05043,34.75224
Jaffna,169102,LK,Asia/Colombo,9.66845,80.00742
Jagdalpur,125463,IN,Asia/Kolkata,19.08136,82.02131
Jagādhri,124894,IN,Asia/Kolkata,30.16719,77.30367
Jahānābād,103202,IN,Asia/Kolkata,25.21368,84.9871
Jaigaon,158664,IN,Asia/Kolkata,26.84766,89.37558
Jaipur,2711758,IN,Asia/Kolkata,26.91962,75.78781
Jakarta,8540121,ID,Asia/Jakarta,-6.21462,106.84513
Jalai Nur,107828,CN,Asia/Shanghai,49.45,117.7
Jalal-Abad,123239,KG,Asia/Bishkek,40.93333,73
Jalandhar,785178,IN,Asia/Kolkata,31.32556,75.57917
Jalapa,159840,GT,America/Guatemala,14.63472,-89.98889
Jalgaon,429298,IN,Asia/Kolkata,21.00292,75.56602
Jalingo,117757,NG,Africa/Lagos,8.89367,11.3596
Jalpāiguri,107832,IN,Asia/Kolkata,26.51667,88.73333
Jalālābād,271900,AF,Asia/Kabul,34.42647,70.45153
Jamaica,216866,US,America/New_York,40.69149,-73.80569
Jambi City,606200,ID,Asia/Jakarta,-1.6,103.61667
Jammu,465567,IN,Asia/Kolkata,32.73528,74.86167
Jamnagar,600943,IN,Asia/Kolkata,22.47292,70.06673
Jamshedpur,1339438,IN,Asia/Kolkata,22.80278,86.18545
Jamālpur,167900,BD,Asia/Dhaka,24.91965,89.94812
Jamālpur,105434,IN,Asia/Kolkata,25.31258,86.48888
Jandira,113605,BR,America/Sao_Paulo,-23.5275,-46.9025
Janzūr,154389,LY,Africa/Tripoli,32.81868,13.01727
Jaraguá,211610,BR,America/Sao_Paulo,-23.44077,-46.73774
Jaraguá do Sul,130130,BR,America/Sao_Paulo,-26.48611,-49.06667
Jaranwala,119785,PK,Asia/Karachi,31.3332,73.41868
Jardim Angela,311432,BR,America/Sao_Paulo,-23.71636,-46.76872
Jardim Helena,129409,BR,America/Sao_Paulo,-23.4837,-46.41309
